pH	C:NaCl	C:U	C:BC	T	Time	C/C0
7.3	0.015	1.00E-05	0	25	404	0.0474
7.3	0.015	1.00E-05	0	25	408	0.03837
7.3	0.015	1.00E-05	0	25	412	0.03837
7.3	0.015	1.00E-05	0	25	416	0.03837
7.3	0.015	1.00E-05	0	25	420	0.03386
7.3	0.015	1.00E-05	0	25	424	0.03386
7.3	0.015	1.00E-05	0	25	428	0.03386
7.3	0.015	1.00E-05	0	25	432	0.03386
7.3	0.015	1.00E-05	0	25	436	0.03837
7.3	0.015	1.00E-05	0	25	440	0.03837
7.3	0.015	1.00E-05	0	25	444	0.03386
7.3	0.005	1.00E-05	0	25	4	0.02366
7.3	0.005	1.00E-05	0	25	8	0.02366
7.3	0.005	1.00E-05	0	25	12	0.02366
7.3	0.005	1.00E-05	0	25	16	0.35484
7.3	0.005	1.00E-05	0	25	20	0.54409
7.3	0.005	1.00E-05	0	25	24	0.6
7.3	0.005	1.00E-05	0	25	28	0.6086
7.3	0.005	1.00E-05	0	25	32	0.6086
7.3	0.005	1.00E-05	0	25	36	0.6172
7.3	0.005	1.00E-05	0	25	40	0.63011
7.3	0.005	1.00E-05	0	25	44	0.6172
7.3	0.005	1.00E-05	0	25	48	0.62151
7.3	0.005	1.00E-05	0	25	52	0.6129
7.3	0.005	1.00E-05	0	25	56	0.6043
7.3	0.005	1.00E-05	0	25	60	0.6129
7.3	0.005	1.00E-05	0	25	64	0.6086
7.3	0.005	1.00E-05	0	25	68	0.6086
7.3	0.005	1.00E-05	0	25	72	0.6129
7.3	0.005	1.00E-05	0	25	76	0.6129
7.3	0.005	1.00E-05	0	25	80	0.62151
7.3	0.005	1.00E-05	0	25	84	0.62581
7.3	0.005	1.00E-05	0	25	88	0.6172
7.3	0.005	1.00E-05	0	25	92	0.6129
7.3	0.005	1.00E-05	0	25	96	0.6172
7.3	0.005	1.00E-05	0	25	100	0.6086
7.3	0.005	1.00E-05	0	25	104	0.6172
7.3	0.005	1.00E-05	0	25	108	0.64301
7.3	0.005	1.00E-05	0	25	112	0.63011
7.3	0.005	1.00E-05	0	25	116	0.62151
7.3	0.005	1.00E-05	0	25	120	0.5871
7.3	0.005	1.00E-05	0	25	124	0.23441
7.3	0.005	1.00E-05	0	25	128	0.07527
7.3	0.005	1.00E-05	0	25	132	0.04516
7.3	0.005	1.00E-05	0	25	136	0.04516
7.3	0.005	1.00E-05	0	25	140	0.04086
7.3	0.005	1.00E-05	0	25	144	0.03656
7.3	0.005	1.00E-05	0	25	148	0.03226
7.3	0.005	1.00E-05	0	25	152	0.03226
7.3	0.005	1.00E-05	0	25	156	0.03656
7.3	0.005	1.00E-05	0	25	160	0.03226
7.3	0.005	1.00E-05	0	25	164	0.07527
7.3	0.005	1.00E-05	0	25	168	0.05376
7.3	0.005	1.00E-05	0	25	172	0.04946
7.3	0.005	1.00E-05	0	25	176	0.06237
7.3	0.005	1.00E-05	0	25	180	0.06237
7.3	0.005	1.00E-05	0	25	184	0.06237
7.3	0.005	1.00E-05	0	25	188	0.04946
7.3	0.005	1.00E-05	0	25	192	0.04946
7.3	0.005	1.00E-05	0	25	196	0.04516
7.3	0.005	1.00E-05	0	25	200	0.04946
7.3	0.005	1.00E-05	0	25	204	0.04946
7.3	0.005	1.00E-05	0	25	208	0.04516
7.3	0.005	1.00E-05	0	25	212	0.04946
7.3	0.005	1.00E-05	0	25	216	0.04086
7.3	0.005	1.00E-05	0	25	220	0.04086
7.3	0.005	1.00E-05	0	25	224	0.04516
7.3	0.005	1.00E-05	0	25	228	0.04086
7.3	0.005	1.00E-05	0	25	232	0.04086
7.3	0.005	1.00E-05	0	25	236	0.04516
7.3	0.005	1.00E-05	0	25	240	0.04516
7.3	0.005	1.00E-05	0	25	244	0.2043
7.3	0.005	1.00E-05	0	25	248	0.22581
7.3	0.005	1.00E-05	0	25	252	0.15269
7.3	0.005	1.00E-05	0	25	256	0.12258
7.3	0.005	1.00E-05	0	25	260	0.10538
7.3	0.005	1.00E-05	0	25	264	0.09247
7.3	0.005	1.00E-05	0	25	268	0.06667
7.3	0.005	1.00E-05	0	25	272	0.04516
7.3	0.005	1.00E-05	0	25	276	0.04516
7.3	0.005	1.00E-05	0	25	280	0.04086
7.3	0.005	1.00E-05	0	25	284	0.04086
7.3	0.005	1.00E-05	0	25	288	0.03656
7.3	0.005	1.00E-05	0	25	292	0.03226
7.3	0.005	1.00E-05	0	25	296	0.03226
7.3	0.005	1.00E-05	0	25	300	0.03226
7.3	0.005	1.00E-05	0	25	304	0.03226
7.3	0.005	1.00E-05	0	25	308	0.02796
7.3	0.005	1.00E-05	0	25	312	0.02796
7.3	0.005	1.00E-05	0	25	316	0.02796
7.3	0.005	1.00E-05	0	25	320	0.02796
7.3	0.005	1.00E-05	0	25	324	0.02796
7.3	0.005	1.00E-05	0	25	328	0.02796
7.3	0.005	1.00E-05	0	25	332	0.02796
7.3	0.005	1.00E-05	0	25	336	0.02796
7.3	0.005	1.00E-05	0	25	340	0.02796
7.3	0.005	1.00E-05	0	25	344	0.02796
7.3	0.005	1.00E-05	0	25	348	0.02796
7.3	0.005	1.00E-05	0	25	352	0.02796
7.3	0.003	1.00E-05	0	25	4	0.02483
7.3	0.003	1.00E-05	0	25	8	0.02483
7.3	0.003	1.00E-05	0	25	12	0.23251
7.3	0.003	1.00E-05	0	25	16	0.26862
7.3	0.003	1.00E-05	0	25	20	0.29571
7.3	0.003	1.00E-05	0	25	24	0.29571
7.3	0.003	1.00E-05	0	25	28	0.29571
7.3	0.003	1.00E-05	0	25	32	0.29571
7.3	0.003	1.00E-05	0	25	36	0.27314
7.3	0.003	1.00E-05	0	25	40	0.27314
7.3	0.003	1.00E-05	0	25	44	0.27314
7.3	0.003	1.00E-05	0	25	48	0.26862
7.3	0.003	1.00E-05	0	25	52	0.24605
7.3	0.003	1.00E-05	0	25	56	0.24605
7.3	0.003	1.00E-05	0	25	60	0.24605
7.3	0.003	1.00E-05	0	25	64	0.25508
7.3	0.003	1.00E-05	0	25	68	0.23702
7.3	0.003	1.00E-05	0	25	72	0.23251
7.3	0.003	1.00E-05	0	25	76	0.22799
7.3	0.003	1.00E-05	0	25	80	0.21896
7.3	0.003	1.00E-05	0	25	84	0.25056
7.3	0.003	1.00E-05	0	25	88	0.24153
7.3	0.003	1.00E-05	0	25	92	0.23702
7.3	0.003	1.00E-05	0	25	96	0.23251
7.3	0.003	1.00E-05	0	25	100	0.22799
7.3	0.003	1.00E-05	0	25	104	0.22799
7.3	0.003	1.00E-05	0	25	108	0.20993
7.3	0.003	1.00E-05	0	25	112	0.02483
7.3	0.003	1.00E-05	0	25	116	0.02483
7.3	0.003	1.00E-05	0	25	120	0.02483
7.3	0.003	1.00E-05	0	25	124	0.02483
7.3	0.003	1.00E-05	0	25	128	0.02483
7.3	0.003	1.00E-05	0	25	132	0.02483
7.3	0.003	1.00E-05	0	25	136	0.02483
7.3	0.003	1.00E-05	0	25	140	0.02483
7.3	0.003	1.00E-05	0	25	144	0.02483
7.3	0.003	1.00E-05	0	25	148	0.02483
7.3	0.003	1.00E-05	0	25	152	0.02483
7.3	0.003	1.00E-05	0	25	156	0.02483
7.3	0.003	1.00E-05	0	25	160	0.02483
7.3	0.003	1.00E-05	0	25	184	0.06998
7.3	0.003	1.00E-05	0	25	188	0.05643
7.3	0.003	1.00E-05	0	25	192	0.0474
7.3	0.003	1.00E-05	0	25	196	0.0474
7.3	0.003	1.00E-05	0	25	200	0.05643
7.3	0.003	1.00E-05	0	25	204	0.05643
7.3	0.003	1.00E-05	0	25	208	0.0474
7.3	0.003	1.00E-05	0	25	212	0.05192
7.3	0.003	1.00E-05	0	25	216	0.04289
7.3	0.003	1.00E-05	0	25	220	0.18736
7.3	0.003	1.00E-05	0	25	224	0.13318
7.3	0.003	1.00E-05	0	25	228	0.08804
7.3	0.003	1.00E-05	0	25	232	0.06546
7.3	0.003	1.00E-05	0	25	236	0.05643
7.3	0.003	1.00E-05	0	25	240	0.04289
7.3	0.003	1.00E-05	0	25	244	0.03837
7.3	0.003	1.00E-05	0	25	248	0.04289
7.3	0.003	1.00E-05	0	25	252	0.03837
7.3	0.003	1.00E-05	0	25	256	0.03837
7.3	0.003	1.00E-05	0	25	260	0.03386
7.3	0.003	1.00E-05	0	25	264	0.03386
7.3	0.003	1.00E-05	0	25	268	0.02935
7.3	0.003	1.00E-05	0	25	272	0.03386
7.3	0.003	1.00E-05	0	25	276	0.02935
7.3	0.003	1.00E-05	0	25	280	0.02483
7.3	1.00E-03	1.00E-05	200	23	4	0.04484
7.3	1.00E-03	1.00E-05	200	23	8	0.02691
7.3	1.00E-03	1.00E-05	200	23	12	0.88789
7.3	1.00E-03	1.00E-05	200	23	16	0.9417
7.3	1.00E-03	1.00E-05	200	23	20	0.97758
7.3	1.00E-03	1.00E-05	200	23	24	0.9417
7.3	1.00E-03	1.00E-05	200	23	28	0.96413
7.3	1.00E-03	1.00E-05	200	23	32	0.95516
7.3	1.00E-03	1.00E-05	200	23	36	0.97758
7.3	1.00E-03	1.00E-05	200	23	40	0.98206
7.3	1.00E-03	1.00E-05	200	23	44	0.97758
7.3	1.00E-03	1.00E-05	200	23	48	0.96861
7.3	1.00E-03	1.00E-05	200	23	52	0.97309
7.3	1.00E-03	1.00E-05	200	23	56	0.97309
7.3	1.00E-03	1.00E-05	200	23	60	0.97758
7.3	1.00E-03	1.00E-05	200	23	64	0.96861
7.3	1.00E-03	1.00E-05	200	23	68	0.98206
7.3	1.00E-03	1.00E-05	200	23	72	0.97758
7.3	1.00E-03	1.00E-05	200	23	76	0.98206
7.3	1.00E-03	1.00E-05	200	23	80	0.98206
7.3	1.00E-03	1.00E-05	200	23	84	0.96861
7.3	1.00E-03	1.00E-05	200	23	88	0.97758
7.3	1.00E-03	1.00E-05	200	23	92	0.98206
7.3	1.00E-03	1.00E-05	200	23	96	0.97758
7.3	1.00E-03	1.00E-05	200	23	100	0.98206
7.3	1.00E-03	1.00E-05	200	23	104	0.97309
7.3	1.00E-03	1.00E-05	200	23	108	0.97309
7.3	1.00E-03	1.00E-05	200	23	112	0.41256
7.3	1.00E-03	1.00E-05	200	23	116	0.08969
7.3	1.00E-03	1.00E-05	200	23	120	0.06726
7.3	1.00E-03	1.00E-05	200	23	124	0.06726
7.3	1.00E-03	1.00E-05	200	23	128	0.05381
7.3	1.00E-03	1.00E-05	200	23	4	0.03163
7.3	1.00E-03	1.00E-05	200	23	8	0.06083
7.3	1.00E-03	1.00E-05	200	23	12	0.88808
7.3	1.00E-03	1.00E-05	200	23	16	0.93674
7.3	1.00E-03	1.00E-05	200	23	20	0.97567
7.3	1.00E-03	1.00E-05	200	23	24	0.94161
7.3	1.00E-03	1.00E-05	200	23	28	0.9708
7.3	1.00E-03	1.00E-05	200	23	32	0.96594
7.3	1.00E-03	1.00E-05	200	23	36	0.94647
7.3	1.00E-03	1.00E-05	200	23	40	0.95134
7.3	1.00E-03	1.00E-05	200	23	44	0.94161
7.3	1.00E-03	1.00E-05	200	23	48	0.92214
7.3	1.00E-03	1.00E-05	200	23	52	0.96107
7.3	1.00E-03	1.00E-05	200	23	56	0.9562
7.3	1.00E-03	1.00E-05	200	23	60	0.96594
7.3	1.00E-03	1.00E-05	200	23	64	0.96594
7.3	1.00E-03	1.00E-05	200	23	68	0.9562
7.3	1.00E-03	1.00E-05	200	23	72	0.9708
7.3	1.00E-03	1.00E-05	200	23	76	0.96107
7.3	1.00E-03	1.00E-05	200	23	80	0.94647
7.3	1.00E-03	1.00E-05	200	23	84	0.94161
7.3	1.00E-03	1.00E-05	200	23	88	0.98054
7.3	1.00E-03	1.00E-05	200	23	92	0.9708
7.3	1.00E-03	1.00E-05	200	23	96	0.9562
7.3	1.00E-03	1.00E-05	200	23	100	0.93187
7.3	1.00E-03	1.00E-05	200	23	104	0.96594
7.3	1.00E-03	1.00E-05	200	23	108	0.93187
7.3	1.00E-03	1.00E-05	200	23	112	0.11436
7.3	1.00E-03	1.00E-05	200	23	116	0.04623
7.3	1.00E-03	1.00E-05	200	23	120	0.0365
7.3	1.00E-03	1.00E-05	200	23	124	0.03163
7.3	1.00E-03	1.00E-05	200	23	128	0.02676
7.3	1.00E-03	1.00E-05	200	23	4	0.0268
7.3	1.00E-03	1.00E-05	200	23	8	0.03505
7.3	1.00E-03	1.00E-05	200	23	12	0.03505
7.3	1.00E-03	1.00E-05	200	23	16	0.4268
7.3	1.00E-03	1.00E-05	200	23	20	0.76082
7.3	1.00E-03	1.00E-05	200	23	24	0.82268
7.3	1.00E-03	1.00E-05	200	23	28	0.86392
7.3	1.00E-03	1.00E-05	200	23	32	0.86804
7.3	1.00E-03	1.00E-05	200	23	36	0.88454
7.3	1.00E-03	1.00E-05	200	23	40	0.87629
7.3	1.00E-03	1.00E-05	200	23	44	0.88866
7.3	1.00E-03	1.00E-05	200	23	48	0.92577
7.3	1.00E-03	1.00E-05	200	23	52	0.90928
7.3	1.00E-03	1.00E-05	200	23	56	0.90515
7.3	1.00E-03	1.00E-05	200	23	60	0.90515
7.3	1.00E-03	1.00E-05	200	23	64	0.92165
7.3	1.00E-03	1.00E-05	200	23	68	0.9299
7.3	1.00E-03	1.00E-05	200	23	72	0.9299
7.3	1.00E-03	1.00E-05	200	23	76	0.9299
7.3	1.00E-03	1.00E-05	200	23	80	0.90515
7.3	1.00E-03	1.00E-05	200	23	84	0.90928
7.3	1.00E-03	1.00E-05	200	23	88	0.90103
7.3	1.00E-03	1.00E-05	200	23	92	0.92165
7.3	1.00E-03	1.00E-05	200	23	96	0.90103
7.3	1.00E-03	1.00E-05	200	23	100	0.91753
7.3	1.00E-03	1.00E-05	200	23	104	0.9134
7.3	1.00E-03	1.00E-05	200	23	108	0.9299
7.3	1.00E-03	1.00E-05	200	23	112	0.9299
7.3	1.00E-03	1.00E-05	200	23	116	0.92165
7.3	1.00E-03	1.00E-05	200	23	120	0.88866
7.3	1.00E-03	1.00E-05	200	23	124	0.9134
7.3	1.00E-03	1.00E-05	200	23	128	0.90928
7.3	1.00E-03	1.00E-05	200	23	132	0.43918
7.3	1.00E-03	1.00E-05	200	23	136	0.11753
7.3	1.00E-03	1.00E-05	200	23	140	0.07629
7.3	1.00E-03	1.00E-05	200	23	144	0.06392
7.3	1.00E-03	1.00E-05	200	23	148	0.05567
7.3	1.00E-03	1.00E-05	200	23	152	0.04742
7.3	1.00E-03	1.00E-05	200	23	4	0.02715
7.3	1.00E-03	1.00E-05	200	23	8	0.02212
7.3	1.00E-03	1.00E-05	200	23	12	0.0372
7.3	1.00E-03	1.00E-05	200	23	16	0.16491
7.3	1.00E-03	1.00E-05	200	23	20	0.73404
7.3	1.00E-03	1.00E-05	200	23	24	0.92509
7.3	1.00E-03	1.00E-05	200	23	28	0.95928
7.3	1.00E-03	1.00E-05	200	23	32	0.98592
7.3	1.00E-03	1.00E-05	200	23	36	0.98944
7.3	1.00E-03	1.00E-05	200	23	40	0.98944
7.3	1.00E-03	1.00E-05	200	23	44	0.99749
7.3	1.00E-03	1.00E-05	200	23	48	1.01458
7.3	1.00E-03	1.00E-05	200	23	52	0.99548
7.3	1.00E-03	1.00E-05	200	23	56	0.99749
7.3	1.00E-03	1.00E-05	200	23	60	0.99799
7.3	1.00E-03	1.00E-05	200	23	64	0.99346
7.3	1.00E-03	1.00E-05	200	23	68	0.98643
7.3	1.00E-03	1.00E-05	200	23	72	0.99447
7.3	1.00E-03	1.00E-05	200	23	76	0.98291
7.3	1.00E-03	1.00E-05	200	23	80	0.99246
7.3	1.00E-03	1.00E-05	200	23	84	0.98441
7.3	1.00E-03	1.00E-05	200	23	88	0.98492
7.3	1.00E-03	1.00E-05	200	23	92	0.99196
7.3	1.00E-03	1.00E-05	200	23	96	0.9814
7.3	1.00E-03	1.00E-05	200	23	100	0.99045
7.3	1.00E-03	1.00E-05	200	23	104	0.98391
7.3	1.00E-03	1.00E-05	200	23	108	0.98944
7.3	1.00E-03	1.00E-05	200	23	112	0.97939
7.3	1.00E-03	1.00E-05	200	23	116	0.97888
7.3	1.00E-03	1.00E-05	200	23	120	0.97838
7.3	1.00E-03	1.00E-05	200	23	124	0.9819
7.3	1.00E-03	1.00E-05	200	23	128	0.98089
7.3	1.00E-03	1.00E-05	200	23	132	0.99095
7.3	1.00E-03	1.00E-05	200	23	136	0.98793
7.3	1.00E-03	1.00E-05	200	23	140	0.98441
7.3	1.00E-03	1.00E-05	200	23	144	0.98542
7.3	1.00E-03	1.00E-05	200	23	148	0.97738
7.3	1.00E-03	1.00E-05	200	23	152	0.98944
7.3	1.00E-03	1.00E-05	200	23	156	1
7.3	1.00E-03	1.00E-05	200	23	160	1.00754
7.3	1.00E-03	1.00E-05	200	23	164	0.99749
7.3	1.00E-03	1.00E-05	200	23	168	0.99196
7.3	1.00E-03	1.00E-05	200	23	172	0.99849
7.3	1.00E-03	1.00E-05	200	23	176	0.96983
7.3	1.00E-03	1.00E-05	200	23	180	0.97637
7.3	1.00E-03	1.00E-05	200	23	184	0.98894
7.3	1.00E-03	1.00E-05	200	23	188	0.97888
7.3	1.00E-03	1.00E-05	200	23	192	0.98039
7.3	1.00E-03	1.00E-05	200	23	196	0.97838
7.3	1.00E-03	1.00E-05	200	23	200	0.97788
7.3	1.00E-03	1.00E-05	200	23	204	0.98291
7.3	1.00E-03	1.00E-05	200	23	208	0.98793
7.3	1.00E-03	1.00E-05	200	23	212	0.9819
7.3	1.00E-03	1.00E-05	200	23	216	0.97738
7.3	1.00E-03	1.00E-05	200	23	220	0.32981
7.3	1.00E-03	1.00E-05	200	23	224	0.09553
7.3	1.00E-03	1.00E-05	200	23	228	0.05782
7.3	1.00E-03	1.00E-05	200	23	232	0.03771
7.3	1.00E-03	1.00E-05	200	23	236	0.02715
7.3	1.00E-03	1.00E-05	200	23	240	0.03771
7.3	1.00E-03	1.00E-05	200	23	244	0.02916
7.3	1.00E-03	1.00E-05	200	23	248	0.02212
7.3	1.00E-03	1.00E-05	200	23	252	0.02262
7.3	1.00E-02	1.00E-05	200	23	4	0.0093
7.3	1.00E-02	1.00E-05	200	23	8	0.03256
7.3	1.00E-02	1.00E-05	200	23	12	0.03721
7.3	1.00E-02	1.00E-05	200	23	16	0.65581
7.3	1.00E-02	1.00E-05	200	23	20	0.93953
7.3	1.00E-02	1.00E-05	200	23	24	0.9814
7.3	1.00E-02	1.00E-05	200	23	28	1.00465
7.3	1.00E-02	1.00E-05	200	23	32	0.97209
7.3	1.00E-02	1.00E-05	200	23	36	0.97209
7.3	1.00E-02	1.00E-05	200	23	40	0.97209
7.3	1.00E-02	1.00E-05	200	23	44	1.0186
7.3	1.00E-02	1.00E-05	200	23	48	0.9907
7.3	1.00E-02	1.00E-05	200	23	52	0.98605
7.3	1.00E-02	1.00E-05	200	23	56	0.9814
7.3	1.00E-02	1.00E-05	200	23	60	0.9814
7.3	1.00E-02	1.00E-05	200	23	64	0.9814
7.3	1.00E-02	1.00E-05	200	23	68	0.98605
7.3	1.00E-02	1.00E-05	200	23	72	0.98605
7.3	1.00E-02	1.00E-05	200	23	76	0.9907
7.3	1.00E-02	1.00E-05	200	23	80	1.00465
7.3	1.00E-02	1.00E-05	200	23	84	0.98605
7.3	1.00E-02	1.00E-05	200	23	88	0.98605
7.3	1.00E-02	1.00E-05	200	23	92	0.9907
7.3	1.00E-02	1.00E-05	200	23	96	0.98605
7.3	1.00E-02	1.00E-05	200	23	100	0.9814
7.3	1.00E-02	1.00E-05	200	23	104	0.9814
7.3	1.00E-02	1.00E-05	200	23	108	0.98605
7.3	1.00E-02	1.00E-05	200	23	112	1
7.3	1.00E-02	1.00E-05	200	23	116	0.33023
7.3	1.00E-02	1.00E-05	200	23	120	0.03256
7.3	1.00E-02	1.00E-05	200	23	124	0.04186
7.3	1.00E-02	1.00E-05	200	23	128	0.00465
7.3	1.00E-02	1.00E-05	200	23	132	0.00465
7.3	1.00E-02	1.00E-05	200	23	136	0.00465
7.3	1.00E-02	1.00E-05	200	23	140	0
7.3	1.00E-02	1.00E-05	200	23	4	0.02494
7.3	1.00E-02	1.00E-05	200	23	8	0.02494
7.3	1.00E-02	1.00E-05	200	23	12	0.02948
7.3	1.00E-02	1.00E-05	200	23	16	0.02494
7.3	1.00E-02	1.00E-05	200	23	20	0.91837
7.3	1.00E-02	1.00E-05	200	23	24	0.98186
7.3	1.00E-02	1.00E-05	200	23	28	1.00907
7.3	1.00E-02	1.00E-05	200	23	32	1
7.3	1.00E-02	1.00E-05	200	23	36	1.02721
7.3	1.00E-02	1.00E-05	200	23	40	1.01361
7.3	1.00E-02	1.00E-05	200	23	44	1.02721
7.3	1.00E-02	1.00E-05	200	23	48	1.03628
7.3	1.00E-02	1.00E-05	200	23	52	1.02721
7.3	1.00E-02	1.00E-05	200	23	56	1.03628
7.3	1.00E-02	1.00E-05	200	23	60	1.04082
7.3	1.00E-02	1.00E-05	200	23	64	1.05442
7.3	1.00E-02	1.00E-05	200	23	68	1.04989
7.3	1.00E-02	1.00E-05	200	23	72	1.04082
7.3	1.00E-02	1.00E-05	200	23	76	1.04989
7.3	1.00E-02	1.00E-05	200	23	80	1.04535
7.3	1.00E-02	1.00E-05	200	23	84	1.04989
7.3	1.00E-02	1.00E-05	200	23	88	1.05442
7.3	1.00E-02	1.00E-05	200	23	92	1.05442
7.3	1.00E-02	1.00E-05	200	23	96	1.04535
7.3	1.00E-02	1.00E-05	200	23	100	1.04989
7.3	1.00E-02	1.00E-05	200	23	104	1.04989
7.3	1.00E-02	1.00E-05	200	23	108	1.05896
7.3	1.00E-02	1.00E-05	200	23	112	1.06803
7.3	1.00E-02	1.00E-05	200	23	116	0.35601
7.3	1.00E-02	1.00E-05	200	23	120	0.05215
7.3	1.00E-02	1.00E-05	200	23	124	0.04308
7.3	1.00E-02	1.00E-05	200	23	128	0.03401
7.3	1.00E-02	1.00E-05	200	23	132	0.02948
7.3	1.00E-02	1.00E-05	200	23	136	0.02948
7.3	1.00E-02	1.00E-05	200	23	140	0.02494
7.3	1.00E-02	1.00E-05	200	23	4	0.04505
7.3	1.00E-02	1.00E-05	200	23	8	0.05405
7.3	1.00E-02	1.00E-05	200	23	12	0.11261
7.3	1.00E-02	1.00E-05	200	23	16	0.17568
7.3	1.00E-02	1.00E-05	200	23	20	0.23423
7.3	1.00E-02	1.00E-05	200	23	24	0.27477
7.3	1.00E-02	1.00E-05	200	23	28	0.31532
7.3	1.00E-02	1.00E-05	200	23	32	0.37838
7.3	1.00E-02	1.00E-05	200	23	36	0.43243
7.3	1.00E-02	1.00E-05	200	23	40	0.48198
7.3	1.00E-02	1.00E-05	200	23	44	0.55405
7.3	1.00E-02	1.00E-05	200	23	48	0.56306
7.3	1.00E-02	1.00E-05	200	23	52	0.58559
7.3	1.00E-02	1.00E-05	200	23	56	0.62613
7.3	1.00E-02	1.00E-05	200	23	60	0.65315
7.3	1.00E-02	1.00E-05	200	23	64	0.68018
7.3	1.00E-02	1.00E-05	200	23	68	0.6982
7.3	1.00E-02	1.00E-05	200	23	72	0.70721
7.3	1.00E-02	1.00E-05	200	23	76	0.74324
7.3	1.00E-02	1.00E-05	200	23	80	0.77477
7.3	1.00E-02	1.00E-05	200	23	84	0.77027
7.3	1.00E-02	1.00E-05	200	23	88	0.79279
7.3	1.00E-02	1.00E-05	200	23	92	0.80631
7.3	1.00E-02	1.00E-05	200	23	96	0.79279
7.3	1.00E-02	1.00E-05	200	23	100	0.81532
7.3	1.00E-02	1.00E-05	200	23	104	0.83333
7.3	1.00E-02	1.00E-05	200	23	108	0.81982
7.3	1.00E-02	1.00E-05	200	23	112	0.72523
7.3	1.00E-02	1.00E-05	200	23	116	0.15315
7.3	1.00E-02	1.00E-05	200	23	120	0.05405
7.3	1.00E-02	1.00E-05	200	23	124	0.01802
7.3	1.00E-02	1.00E-05	200	23	128	0.02252
7.3	1.00E-02	1.00E-05	200	23	132	0.01802
7.3	1.00E-02	1.00E-05	200	23	136	0.01351
7.3	1.00E-02	1.00E-05	200	23	4	0.02882
7.3	1.00E-02	1.00E-05	200	23	8	0.03769
7.3	1.00E-02	1.00E-05	200	23	12	0.04656
7.3	1.00E-02	1.00E-05	200	23	16	0.35255
7.3	1.00E-02	1.00E-05	200	23	20	0.5255
7.3	1.00E-02	1.00E-05	200	23	24	0.52993
7.3	1.00E-02	1.00E-05	200	23	28	0.54767
7.3	1.00E-02	1.00E-05	200	23	32	0.56541
7.3	1.00E-02	1.00E-05	200	23	36	0.54767
7.3	1.00E-02	1.00E-05	200	23	40	0.54767
7.3	1.00E-02	1.00E-05	200	23	44	0.56098
7.3	1.00E-02	1.00E-05	200	23	48	0.55654
7.3	1.00E-02	1.00E-05	200	23	52	0.54767
7.3	1.00E-02	1.00E-05	200	23	56	0.53437
7.3	1.00E-02	1.00E-05	200	23	60	0.5388
7.3	1.00E-02	1.00E-05	200	23	64	0.53437
7.3	1.00E-02	1.00E-05	200	23	68	0.54767
7.3	1.00E-02	1.00E-05	200	23	72	0.57428
7.3	1.00E-02	1.00E-05	200	23	76	0.59645
7.3	1.00E-02	1.00E-05	200	23	80	0.57428
7.3	1.00E-02	1.00E-05	200	23	84	0.57428
7.3	1.00E-02	1.00E-05	200	23	88	0.56541
7.3	1.00E-02	1.00E-05	200	23	92	0.59202
7.3	1.00E-02	1.00E-05	200	23	96	0.57871
7.3	1.00E-02	1.00E-05	200	23	100	0.57428
7.3	1.00E-02	1.00E-05	200	23	104	0.57871
7.3	1.00E-02	1.00E-05	200	23	108	0.56541
7.3	1.00E-02	1.00E-05	200	23	112	0.56541
7.3	1.00E-02	1.00E-05	200	23	116	0.56541
7.3	1.00E-02	1.00E-05	200	23	120	0.54767
7.3	1.00E-02	1.00E-05	200	23	124	0.55654
7.3	1.00E-02	1.00E-05	200	23	128	0.55654
7.3	1.00E-02	1.00E-05	200	23	132	0.54767
7.3	1.00E-02	1.00E-05	200	23	136	0.54324
7.3	1.00E-02	1.00E-05	200	23	140	0.22838
7.3	1.00E-02	1.00E-05	200	23	144	0.07761
7.3	1.00E-02	1.00E-05	200	23	148	0.05987
7.3	1.00E-02	1.00E-05	200	23	152	0.05543
7.3	1.00E-02	1.00E-05	200	23	156	0.051
7.3	1.00E-02	1.00E-05	200	23	160	0.051
7.3	1.00E-02	1.00E-05	200	23	164	0.04656
7.3	1.00E-02	1.00E-05	200	23	168	0.05543
7.3	1.00E-02	1.00E-05	200	23	172	0.04213
7.3	1.00E-02	1.00E-05	200	23	176	0.04656
7.3	1.00E-02	1.00E-05	200	23	228	0.09091
7.3	1.00E-02	1.00E-05	200	23	232	0.09534
7.3	1.00E-02	1.00E-05	200	23	236	0.09091
7.3	1.00E-02	1.00E-05	200	23	240	0.09091
7.3	1.00E-02	1.00E-05	200	23	244	0.09091
7.3	1.00E-02	1.00E-05	200	23	248	0.09091
7.3	1.00E-02	1.00E-05	200	23	252	0.09091
7.3	1.00E-02	1.00E-05	200	23	256	0.10865
7.3	1.00E-02	1.00E-05	200	23	260	0.71175
7.3	1.00E-02	1.00E-05	200	23	264	0.59645
7.3	1.00E-02	1.00E-05	200	23	268	0.40576
7.3	1.00E-02	1.00E-05	200	23	272	0.30377
7.3	1.00E-02	1.00E-05	200	23	276	0.20621
7.3	1.00E-02	1.00E-05	200	23	280	0.15743
7.3	1.00E-02	1.00E-05	200	23	284	0.14856
7.3	1.00E-02	1.00E-05	200	23	288	0.13525
7.3	1.00E-02	1.00E-05	200	23	292	0.13969
7.3	1.00E-02	1.00E-05	200	23	296	0.13525
7.3	1.00E-02	1.00E-05	200	23	300	0.1663
7.3	1.00E-02	1.00E-05	200	23	304	0.14412
7.3	1.00E-02	1.00E-05	200	23	308	0.17073
7.3	1.00E-02	1.00E-05	200	23	312	0.13969
